index,instruction_len_words,input_len_words,output_len_words,instruction_sents,input_sents,output_sents,instruction_readability,flagged_suicide_in_instruction,flagged_suicide_in_input,flagged_suicide_in_output,instr_emails,instr_phones,input_emails,input_phones,output_emails,output_phones,__split__
6068,16,50,56,1,3,3,,False,False,False,[],[],[],[],[],[],train
6069,16,49,73,1,2,4,,False,False,False,[],[],[],[],[],[],train
6070,16,36,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
6071,16,73,70,1,3,4,,False,False,False,[],[],[],[],[],[],train
6072,16,65,81,1,3,4,,False,False,False,[],[],[],[],[],[],train
6073,16,43,72,1,2,5,,False,False,False,[],[],[],[],[],[],train
6074,16,40,59,1,3,4,,False,False,False,[],[],[],[],[],[],train
6075,16,54,89,1,3,4,,False,False,False,[],[],[],[],[],[],train
6076,16,24,87,1,1,5,,False,False,False,[],[],[],[],[],[],train
6077,16,50,57,1,3,3,,False,False,False,[],[],[],[],[],[],train
6078,16,59,62,1,3,3,,False,False,False,[],[],[],[],[],[],train
6079,16,60,88,1,3,4,,False,False,False,[],[],[],[],[],[],train
6080,16,85,91,1,4,4,,False,False,False,[],[],[],[],[],[],train
6081,16,26,72,1,2,3,,False,False,False,[],[],[],[],[],[],train
6082,16,47,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
6083,16,46,65,1,2,4,,False,False,False,[],[],[],[],[],[],train
6084,16,35,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
6085,16,66,64,1,4,2,,False,False,False,[],[],[],[],[],[],train
6086,16,37,50,1,2,3,,False,False,False,[],[],[],[],[],[],train
6087,16,33,60,1,2,4,,False,False,False,[],[],[],[],[],[],train
6088,16,43,72,1,3,3,,False,False,False,[],[],[],[],[],[],train
6089,16,54,60,1,2,4,,False,False,False,[],[],[],[],[],[],train
6090,16,36,57,1,2,4,,False,False,False,[],[],[],[],[],[],train
6091,16,40,54,1,2,3,,False,False,False,[],[],[],[],[],[],train
6092,16,26,43,1,2,2,,False,False,False,[],[],[],[],[],[],train
6093,16,33,48,1,2,3,,False,False,False,[],[],[],[],[],[],train
6094,16,54,63,1,3,4,,False,False,False,[],[],[],[],[],[],train
6095,16,50,79,1,2,4,,False,False,False,[],[],[],[],[],[],train
6096,16,46,64,1,2,4,,False,False,False,[],[],[],[],[],[],train
6097,16,21,41,1,1,2,,False,False,False,[],[],[],[],[],[],train
6098,16,19,55,1,1,3,,False,False,False,[],[],[],[],[],[],train
6099,16,29,48,1,2,3,,False,False,False,[],[],[],[],[],[],train
6100,16,34,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
6101,16,29,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
6102,16,62,69,1,4,4,,False,False,False,[],[],[],[],[],[],train
6103,16,25,42,1,1,3,,False,False,False,[],[],[],[],[],[],train
6104,16,60,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
6105,16,32,53,1,2,4,,False,False,False,[],[],[],[],[],[],train
6106,16,33,44,1,3,2,,False,False,False,[],[],[],[],[],[],train
6107,16,63,61,1,3,3,,False,False,False,[],[],[],[],[],[],train
6108,16,61,69,1,4,4,,False,False,False,[],[],[],[],[],[],train
6109,16,41,66,1,2,4,,False,False,False,[],[],[],[],[],[],train
6110,16,56,46,1,2,2,,False,False,False,[],[],[],[],[],[],train
6111,16,42,48,1,2,2,,False,False,False,[],[],[],[],[],[],train
6112,16,47,73,1,2,4,,False,False,False,[],[],[],[],[],[],train
6113,16,63,68,1,3,4,,False,False,False,[],[],[],[],[],[],train
6114,16,26,54,1,1,3,,False,False,False,[],[],[],[],[],[],train
6115,16,66,62,1,3,3,,False,False,False,[],[],[],[],[],[],train
6116,16,24,45,1,1,4,,False,False,False,[],[],[],[],[],[],train
6117,16,55,70,1,2,5,,False,False,False,[],[],[],[],[],[],train
6118,16,33,46,1,2,3,,False,False,False,[],[],[],[],[],[],train
6119,16,49,55,1,2,3,,False,False,False,[],[],[],[],[],[],train
6120,16,39,73,1,2,5,,False,False,False,[],[],[],[],[],[],train
6121,16,45,48,1,2,2,,False,False,False,[],[],[],[],[],[],train
6122,16,32,34,1,1,2,,False,False,False,[],[],[],[],[],[],train
6123,16,46,48,1,3,3,,False,False,False,[],[],[],[],[],[],train
6124,16,60,67,1,3,4,,False,False,False,[],[],[],[],[],[],train
6125,16,41,70,1,3,4,,False,False,False,[],[],[],[],[],[],train
6126,16,75,60,1,4,3,,False,False,False,[],[],[],[],[],[],train
6127,16,82,62,1,5,3,,False,False,False,[],[],[],[],[],[],train
6128,16,60,80,1,3,5,,False,False,False,[],[],[],[],[],[],train
6129,16,16,30,1,1,2,,False,False,False,[],[],[],[],[],[],train
6130,16,60,56,1,3,3,,False,False,False,[],[],[],[],[],[],train
6131,16,38,54,1,3,3,,False,False,False,[],[],[],[],[],[],train
6132,16,45,47,1,3,3,,False,False,False,[],[],[],[],[],[],train
6133,16,48,47,1,4,3,,False,False,False,[],[],[],[],[],[],train
6134,16,49,62,1,2,3,,False,False,False,[],[],[],[],[],[],train
6135,16,45,70,1,2,4,,False,False,False,[],[],[],[],[],[],train
6136,16,22,58,1,1,3,,False,False,False,[],[],[],[],[],[],train
6137,16,31,49,1,2,2,,False,False,False,[],[],[],[],[],[],train
6138,16,86,46,1,4,3,,False,False,False,[],[],[],[],[],[],train
6139,16,49,70,1,2,3,,False,False,False,[],[],[],[],[],[],train
6140,16,34,65,1,1,3,,False,False,False,[],[],[],[],[],[],train
6141,16,36,48,1,2,3,,False,False,False,[],[],[],[],[],[],train
6142,16,57,78,1,5,3,,False,False,False,[],[],[],[],[],[],train
6143,16,35,50,1,2,3,,False,False,False,[],[],[],[],[],[],train
6144,16,34,49,1,2,4,,False,False,False,[],[],[],[],[],[],train
6145,16,48,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
6146,16,51,95,1,2,6,,False,False,False,[],[],[],[],[],[],train
6147,16,56,71,1,3,4,,False,False,False,[],[],[],[],[],[],train
6148,16,57,67,1,4,3,,False,False,False,[],[],[],[],[],[],train
6149,16,39,47,1,2,2,,False,False,False,[],[],[],[],[],[],train
6150,16,50,72,1,3,4,,False,False,False,[],[],[],[],[],[],train
6151,16,39,41,1,2,3,,False,False,False,[],[],[],[],[],[],train
6152,16,57,49,1,3,3,,False,False,False,[],[],[],[],[],[],train
6153,16,46,60,1,2,3,,False,False,False,[],[],[],[],[],[],train
6154,16,28,45,1,2,2,,False,False,False,[],[],[],[],[],[],train
6155,16,61,79,1,3,5,,False,False,False,[],[],[],[],[],[],train
6156,16,36,61,1,3,4,,False,False,False,[],[],[],[],[],[],train
6157,16,43,52,1,3,3,,False,False,False,[],[],[],[],[],[],train
6158,16,58,73,1,4,4,,False,False,False,[],[],[],[],[],[],train
6159,16,45,65,1,3,3,,False,False,False,[],[],[],[],[],[],train
6160,16,50,65,1,6,4,,False,False,False,[],[],[],[],[],[],train
6161,16,34,55,1,2,4,,False,False,False,[],[],[],[],[],[],train
6162,16,53,88,1,1,5,,False,False,False,[],[],[],[],[],[],train
6163,16,50,96,1,2,5,,False,False,False,[],[],[],[],[],[],train
6164,16,49,85,1,3,3,,False,False,False,[],[],[],[],[],[],train
6165,16,14,59,1,1,3,,False,False,False,[],[],[],[],[],[],train
6166,16,44,71,1,2,4,,False,False,False,[],[],[],[],[],[],train
6167,16,41,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
6168,16,39,72,1,2,4,,False,False,False,[],[],[],[],[],[],train
6169,16,42,62,1,3,5,,False,False,False,[],[],[],[],[],[],train
6170,16,36,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
6171,16,32,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
6172,16,38,58,1,2,3,,False,False,False,[],[],[],[],[],[],train
6173,16,38,67,1,4,3,,False,False,False,[],[],[],[],[],[],train
6174,16,55,73,1,2,4,,False,False,False,[],[],[],[],[],[],train
6175,16,28,73,1,2,3,,False,False,False,[],[],[],[],[],[],train
6176,16,27,48,1,3,3,,False,False,False,[],[],[],[],[],[],train
6177,16,24,47,1,1,2,,False,False,False,[],[],[],[],[],[],train
6178,16,43,71,1,3,4,,False,False,False,[],[],[],[],[],[],train
6179,16,56,87,1,3,4,,False,False,False,[],[],[],[],[],[],train
6180,16,57,77,1,4,5,,False,False,False,[],[],[],[],[],[],train
6181,16,50,64,1,3,4,,False,False,False,[],[],[],[],[],[],train
6182,16,49,49,1,2,3,,False,False,False,[],[],[],[],[],[],train
6183,16,33,60,1,2,3,,False,False,False,[],[],[],[],[],[],train
6184,16,43,47,1,3,3,,False,False,False,[],[],[],[],[],[],train
6185,16,22,41,1,1,4,,False,False,False,[],[],[],[],[],[],train
6186,16,45,64,1,2,3,,False,False,False,[],[],[],[],[],[],train
6187,16,31,48,1,2,4,,False,False,False,[],[],[],[],[],[],train
6188,16,37,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
6189,16,50,62,1,3,3,,False,False,False,[],[],[],[],[],[],train
6190,16,54,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
6191,16,19,52,1,1,3,,False,False,False,[],[],[],[],[],[],train
6192,16,43,71,1,2,4,,False,False,False,[],[],[],[],[],[],train
6193,16,29,47,1,2,2,,False,False,False,[],[],[],[],[],[],train
6194,16,55,89,1,3,4,,False,False,False,[],[],[],[],[],[],train
6195,16,20,56,1,2,4,,False,False,False,[],[],[],[],[],[],train
6196,16,42,62,1,3,3,,False,False,False,[],[],[],[],[],[],train
6197,16,27,54,1,1,4,,False,False,False,[],[],[],[],[],[],train
6198,16,48,54,1,3,4,,False,False,False,[],[],[],[],[],[],train
6199,16,55,75,1,4,5,,False,False,False,[],[],[],[],[],[],train
6200,16,49,90,1,3,5,,False,False,False,[],[],[],[],[],[],train
6201,16,42,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
6202,16,32,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
6203,16,21,54,1,1,4,,False,False,False,[],[],[],[],[],[],train
6204,16,38,72,1,2,3,,False,False,False,[],[],[],[],[],[],train
6205,16,17,41,1,1,3,,False,False,False,[],[],[],[],[],[],train
6206,16,25,66,1,4,4,,False,False,False,[],[],[],[],[],[],train
6207,16,52,55,1,3,3,,False,False,False,[],[],[],[],[],[],train
6208,16,47,71,1,3,4,,False,False,False,[],[],[],[],[],[],train
6209,16,21,85,1,4,4,,False,False,False,[],[],[],[],[],[],train
6210,16,36,35,1,2,2,,False,False,False,[],[],[],[],[],[],train
6211,16,42,58,1,3,3,,False,False,False,[],[],[],[],[],[],train
6212,16,33,53,1,2,3,,False,False,False,[],[],[],[],[],[],train
6213,16,37,55,1,2,4,,False,False,False,[],[],[],[],[],[],train
6214,16,39,54,1,2,3,,False,False,False,[],[],[],[],[],[],train
6215,16,20,39,1,1,3,,False,False,False,[],[],[],[],[],[],train
6216,16,56,68,1,3,4,,False,False,False,[],[],[],[],[],[],train
6217,16,56,71,1,3,4,,False,False,False,[],[],[],[],[],[],train
6218,16,40,56,1,3,5,,False,False,False,[],[],[],[],[],[],train
6219,16,22,51,1,2,4,,False,False,False,[],[],[],[],[],[],train
6220,16,50,57,1,3,3,,False,False,False,[],[],[],[],[],[],train
6221,16,34,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
6222,16,58,73,1,3,3,,False,False,False,[],[],[],[],[],[],train
6223,16,28,37,1,2,2,,False,False,False,[],[],[],[],[],[],train
6224,16,31,57,1,3,4,,False,False,False,[],[],[],[],[],[],train
6225,16,43,68,1,2,4,,False,False,False,[],[],[],[],[],[],train
6226,16,26,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
6227,16,44,71,1,2,4,,False,False,False,[],[],[],[],[],[],train
6228,16,48,72,1,2,3,,False,False,False,[],[],[],[],[],[],train
6229,16,19,70,1,2,4,,False,False,False,[],[],[],[],[],[],train
6230,16,34,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
6231,16,47,82,1,4,4,,False,False,False,[],[],[],[],[],[],train
6232,16,38,39,1,3,2,,False,False,False,[],[],[],[],[],[],train
6233,16,22,45,1,1,3,,False,False,False,[],[],[],[],[],[],train
6234,16,22,41,1,1,2,,False,False,False,[],[],[],[],[],[],train
6235,16,14,35,1,1,3,,False,False,False,[],[],[],[],[],[],train
6236,16,48,66,1,4,3,,False,False,False,[],[],[],[],[],[],train
6237,16,23,34,1,2,3,,False,False,False,[],[],[],[],[],[],train
6238,16,33,73,1,2,4,,False,False,False,[],[],[],[],[],[],train
6239,16,53,65,1,3,4,,False,False,False,[],[],[],[],[],[],train
6240,16,40,49,1,3,3,,False,False,False,[],[],[],[],[],[],train
6241,16,29,43,1,2,3,,False,False,False,[],[],[],[],[],[],train
6242,16,24,39,1,2,3,,False,False,False,[],[],[],[],[],[],train
6243,16,32,47,1,2,4,,False,False,False,[],[],[],[],[],[],train
6244,16,47,68,1,3,3,,False,False,False,[],[],[],[],[],[],train
6245,16,63,65,1,3,3,,False,False,False,[],[],[],[],[],[],train
6246,16,59,72,1,3,4,,False,False,False,[],[],[],[],[],[],train
6247,16,67,74,1,3,4,,False,False,False,[],[],[],[],[],[],train
6248,16,31,60,1,1,4,,False,False,False,[],[],[],[],[],[],train
6249,16,61,85,1,3,3,,False,False,False,[],[],[],[],[],[],train
6250,16,63,85,1,4,8,,False,False,False,[],[],[],[],[],[],train
6251,16,32,43,1,2,4,,False,False,False,[],[],[],[],[],[],train
6252,16,59,63,1,3,4,,False,False,False,[],[],[],[],[],[],train
6253,16,55,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
6254,16,13,90,1,1,5,,False,False,False,[],[],[],[],[],[],train
6255,16,72,70,1,4,4,,False,False,False,[],[],[],[],[],[],train
6256,16,45,85,1,2,4,,False,False,False,[],[],[],[],[],[],train
6257,16,57,91,1,3,5,,False,False,False,[],[],[],[],[],[],train
6258,16,46,58,1,2,3,,False,False,False,[],[],[],[],[],[],train
6259,16,81,66,1,4,2,,False,False,False,[],[],[],[],[],[],train
6260,16,59,74,1,4,3,,False,False,False,[],[],[],[],[],[],train
6261,16,55,68,1,3,4,,False,False,False,[],[],[],[],[],[],train
6262,16,64,65,1,4,3,,False,False,False,[],[],[],[],[],[],train
6263,16,58,57,1,3,3,,False,False,False,[],[],[],[],[],[],train
6264,16,46,59,1,3,3,,False,False,False,[],[],[],[],[],[],train
6265,16,43,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
6266,16,52,55,1,2,2,,False,False,False,[],[],[],[],[],[],train
6267,16,56,51,1,2,3,,False,False,False,[],[],[],[],[],[],train
6268,16,51,48,1,2,3,,False,False,False,[],[],[],[],[],[],train
6269,16,77,70,1,3,4,,False,False,False,[],[],[],[],[],[],train
6270,16,66,56,1,3,3,,False,False,False,[],[],[],[],[],[],train
6271,16,46,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
6272,16,66,54,1,2,2,,False,False,False,[],[],[],[],[],[],train
6273,16,58,50,1,3,2,,False,False,False,[],[],[],[],[],[],train
6274,16,32,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
6275,16,16,39,1,1,2,,False,False,False,[],[],[],[],[],[],train
6276,16,99,70,1,6,4,,False,False,False,[],[],[],[],[],[],train
6277,16,30,80,1,1,4,,False,False,False,[],[],[],[],[],[],train
6278,16,62,59,1,4,3,,False,False,False,[],[],[],[],[],[],train
6279,16,27,44,1,2,3,,False,False,False,[],[],[],[],[],[],train
6280,16,60,65,1,2,3,,False,False,False,[],[],[],[],[],[],train
6281,16,49,70,1,3,4,,False,False,False,[],[],[],[],[],[],train
6282,16,50,77,1,3,4,,False,False,False,[],[],[],[],[],[],train
6283,16,44,51,1,2,3,,False,False,False,[],[],[],[],[],[],train
6284,16,33,57,1,2,4,,False,False,False,[],[],[],[],[],[],train
6285,16,38,51,1,3,2,,False,False,False,[],[],[],[],[],[],train
6286,16,50,72,1,2,4,,False,False,False,[],[],[],[],[],[],train
6287,16,31,49,1,2,3,,False,False,False,[],[],[],[],[],[],train
6288,16,52,72,1,3,4,,False,False,False,[],[],[],[],[],[],train
6289,16,28,59,1,2,4,,False,False,False,[],[],[],[],[],[],train
6290,16,99,72,1,4,3,,False,False,False,[],[],[],[],[],[],train
6291,16,46,47,1,3,3,,False,False,False,[],[],[],[],[],[],train
6292,16,73,64,1,3,3,,False,False,False,[],[],[],[],[],[],train
6293,16,37,46,1,2,3,,False,False,False,[],[],[],[],[],[],train
6294,16,64,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
6295,16,75,78,1,3,4,,False,False,False,[],[],[],[],[],[],train
6296,16,24,41,1,1,3,,False,False,False,[],[],[],[],[],[],train
6297,16,54,70,1,3,4,,False,False,False,[],[],[],[],[],[],train
6298,16,49,51,1,3,3,,False,False,False,[],[],[],[],[],[],train
6299,16,33,54,1,2,3,,False,False,False,[],[],[],[],[],[],train
6300,16,53,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
6301,16,45,64,1,2,3,,False,False,False,[],[],[],[],[],[],train
6302,16,32,55,1,2,3,,False,False,False,[],[],[],[],[],[],train
6303,16,81,64,1,3,3,,False,False,False,[],[],[],[],[],[],train
6304,16,63,41,1,3,2,,False,False,False,[],[],[],[],[],[],train
6305,16,84,79,1,4,2,,False,False,False,[],[],[],[],[],[],train
6306,16,41,67,1,2,4,,False,False,False,[],[],[],[],[],[],train
6307,16,40,66,1,3,2,,False,False,False,[],[],[],[],[],[],train
6308,16,54,86,1,3,4,,False,False,False,[],[],[],[],[],[],train
6309,16,34,56,1,2,3,,False,False,False,[],[],[],[],[],[],train
6310,16,30,54,1,2,3,,False,False,False,[],[],[],[],[],[],train
6311,16,47,91,1,2,4,,False,False,False,[],[],[],[],[],[],train
6312,16,39,65,1,1,3,,False,False,False,[],[],[],[],[],[],train
6313,16,49,87,1,3,4,,False,False,False,[],[],[],[],[],[],train
6314,16,26,74,1,1,4,,False,False,False,[],[],[],[],[],[],train
6315,16,37,63,1,2,4,,False,False,False,[],[],[],[],[],[],train
6316,16,65,66,1,4,3,,False,False,False,[],[],[],[],[],[],train
6317,16,62,49,1,2,3,,False,False,False,[],[],[],[],[],[],train
6318,16,74,67,1,3,3,,False,False,False,[],[],[],[],[],[],train
6319,16,42,48,1,3,3,,False,False,False,[],[],[],[],[],[],train
6320,16,46,64,1,2,4,,False,False,False,[],[],[],[],[],[],train
6321,16,54,79,1,2,4,,False,False,False,[],[],[],[],[],[],train
6322,16,46,59,1,3,3,,False,False,False,[],[],[],[],[],[],train
6323,16,55,69,1,2,4,,False,False,False,[],[],[],[],[],[],train
6324,16,56,65,1,2,3,,False,False,False,[],[],[],[],[],[],train
6325,16,29,48,1,3,3,,False,False,False,[],[],[],[],[],[],train
6326,16,63,65,1,3,3,,False,False,False,[],[],[],[],[],[],train
6327,16,37,74,1,2,5,,False,False,False,[],[],[],[],[],[],train
6328,16,30,49,1,2,3,,False,False,False,[],[],[],[],[],[],train
6329,16,41,68,1,2,6,,False,False,False,[],[],[],[],[],[],train
6330,16,72,87,1,6,6,,False,False,False,[],[],[],[],[],[],train
6331,16,41,69,1,3,5,,False,False,False,[],[],[],[],[],[],train
6332,16,38,79,1,2,4,,False,False,False,[],[],[],[],[],[],train
6333,16,77,96,1,3,6,,False,False,False,[],[],[],[],[],[],train
6334,16,52,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
6335,16,43,63,1,3,3,,False,False,False,[],[],[],[],[],[],train
6336,16,48,78,1,3,4,,False,False,False,[],[],[],[],[],[],train
6337,16,49,63,1,2,5,,False,False,False,[],[],[],[],[],[],train
6338,16,31,46,1,3,3,,False,False,False,[],[],[],[],[],[],train
6339,16,52,71,1,3,4,,False,False,False,[],[],[],[],[],[],train
6340,16,57,56,1,3,3,,False,False,False,[],[],[],[],[],[],train
6341,16,52,87,1,3,6,,False,False,False,[],[],[],[],[],[],train
6342,16,36,62,1,2,3,,False,False,False,[],[],[],[],[],[],train
6343,16,46,63,1,2,3,,False,False,False,[],[],[],[],[],[],train
6344,16,66,77,1,2,3,,False,False,False,[],[],[],[],[],[],train
6345,16,46,71,1,2,3,,False,False,False,[],[],[],[],[],[],train
6346,16,59,68,1,4,3,,False,False,False,[],[],[],[],[],[],train
6347,16,35,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
6348,16,36,36,1,2,3,,False,False,False,[],[],[],[],[],[],train
6349,16,17,31,1,1,2,,False,False,False,[],[],[],[],[],[],train
6350,16,46,63,1,3,4,,False,False,False,[],[],[],[],[],[],train
6351,16,56,69,1,4,3,,False,False,False,[],[],[],[],[],[],train
6352,16,47,65,1,3,4,,False,False,False,[],[],[],[],[],[],train
6353,16,36,69,1,3,4,,False,False,False,[],[],[],[],[],[],train
6354,16,80,77,1,5,5,,False,False,False,[],[],[],[],[],[],train
6355,16,67,61,1,3,4,,False,False,False,[],[],[],[],[],[],train
6356,16,22,65,1,1,3,,False,False,False,[],[],[],[],[],[],train
6357,16,57,78,1,4,4,,False,False,False,[],[],[],[],[],[],train
6358,16,89,88,1,5,5,,False,False,False,[],[],[],[],[],[],train
6359,16,58,92,1,3,6,,False,False,False,[],[],[],[],[],[],train
6360,16,37,62,1,2,3,,False,False,False,[],[],[],[],[],[],train
6361,16,38,67,1,2,3,,False,False,False,[],[],[],[],[],[],train
6362,16,85,85,1,5,5,,False,False,False,[],[],[],[],[],[],train
6363,16,45,57,1,2,3,,False,False,False,[],[],[],[],[],[],train
6364,16,36,66,1,2,3,,False,False,False,[],[],[],[],[],[],train
6365,16,36,76,1,2,4,,False,False,False,[],[],[],[],[],[],train
6366,16,56,81,1,3,4,,False,False,False,[],[],[],[],[],[],train
6367,16,52,80,1,2,4,,False,False,False,[],[],[],[],[],[],train
6368,16,36,55,1,2,4,,False,False,False,[],[],[],[],[],[],train
6369,16,38,54,1,1,3,,False,False,False,[],[],[],[],[],[],train
6370,16,34,61,1,2,5,,False,False,False,[],[],[],[],[],[],train
6371,16,37,78,1,2,4,,False,False,False,[],[],[],[],[],[],train
6372,16,37,67,1,2,4,,False,False,False,[],[],[],[],[],[],train
6373,16,47,85,1,2,5,,False,False,False,[],[],[],[],[],[],train
6374,16,26,47,1,1,3,,False,False,False,[],[],[],[],[],[],train
6375,16,19,70,1,2,4,,False,False,False,[],[],[],[],[],[],train
6376,16,58,45,1,3,3,,False,False,False,[],[],[],[],[],[],train
6377,16,39,75,1,3,4,,False,False,False,[],[],[],[],[],[],train
6378,16,42,76,1,2,3,,False,False,False,[],[],[],[],[],[],train
6379,16,45,49,1,3,3,,False,False,False,[],[],[],[],[],[],train
6380,16,25,46,1,2,3,,False,False,False,[],[],[],[],[],[],train
6381,16,49,60,1,3,3,,False,False,False,[],[],[],[],[],[],train
6382,16,26,64,1,1,3,,False,False,False,[],[],[],[],[],[],train
6383,16,44,62,1,2,4,,False,False,False,[],[],[],[],[],[],train
6384,16,23,42,1,1,3,,False,False,False,[],[],[],[],[],[],train
6385,16,59,72,1,2,5,,False,False,False,[],[],[],[],[],[],train
6386,16,67,82,1,4,4,,False,False,False,[],[],[],[],[],[],train
6387,16,64,71,1,4,4,,False,False,False,[],[],[],[],[],[],train
6388,16,24,74,1,2,5,,False,False,False,[],[],[],[],[],[],train
6389,16,31,83,1,2,5,,False,False,False,[],[],[],[],[],[],train
6390,16,51,60,1,3,3,,False,False,False,[],[],[],[],[],[],train
6391,16,20,53,1,1,3,,False,False,False,[],[],[],[],[],[],train
6392,16,27,37,1,1,2,,False,False,False,[],[],[],[],[],[],train
6393,16,29,61,1,2,3,,False,False,False,[],[],[],[],[],[],train
6394,16,38,60,1,2,4,,False,False,False,[],[],[],[],[],[],train
6395,16,28,62,1,2,3,,False,False,False,[],[],[],[],[],[],train
6396,16,40,104,1,3,5,,False,False,False,[],[],[],[],[],[],train
6397,16,43,76,1,3,4,,False,False,False,[],[],[],[],[],[],train
6398,16,36,66,1,3,4,,False,False,False,[],[],[],[],[],[],train
6399,16,37,80,1,3,5,,False,False,False,[],[],[],[],[],[],train
6400,16,57,60,1,5,4,,False,False,False,[],[],[],[],[],[],train
6401,16,37,51,1,1,3,,False,False,False,[],[],[],[],[],[],train
6402,16,38,67,1,2,5,,False,False,False,[],[],[],[],[],[],train
6403,16,46,75,1,2,4,,False,False,False,[],[],[],[],[],[],train
6404,16,36,48,1,3,3,,False,False,False,[],[],[],[],[],[],train
6405,16,40,67,1,2,3,,False,False,False,[],[],[],[],[],[],train
6406,16,54,79,1,3,4,,False,False,False,[],[],[],[],[],[],train
6407,16,64,59,1,5,3,,False,False,False,[],[],[],[],[],[],train
6408,16,63,80,1,3,3,,False,False,False,[],[],[],[],[],[],train
6409,16,94,98,1,7,4,,False,False,False,[],[],[],[],[],[],train
6410,16,57,77,1,4,4,,False,False,False,[],[],[],[],[],[],train
6411,16,63,90,1,3,4,,False,False,False,[],[],[],[],[],[],train
6412,16,77,57,1,4,3,,False,False,False,[],[],[],[],[],[],train
6413,16,33,45,1,3,2,,False,False,False,[],[],[],[],[],[],train
6414,16,77,81,1,4,6,,False,False,False,[],[],[],[],[],[],train
6415,16,73,100,1,4,5,,False,False,False,[],[],[],[],[],[],train
6416,16,58,67,1,2,5,,False,False,False,[],[],[],[],[],[],train
6417,16,39,81,1,2,4,,False,False,False,[],[],[],[],[],[],train
6418,16,42,53,1,3,3,,False,False,False,[],[],[],[],[],[],train
6419,16,35,90,1,2,4,,False,False,False,[],[],[],[],[],[],train
6420,16,61,77,1,3,5,,False,False,False,[],[],[],[],[],[],train
6421,16,59,67,1,3,3,,False,False,False,[],[],[],[],[],[],train
6422,16,68,73,1,3,4,,False,False,False,[],[],[],[],[],[],train
6423,16,32,50,1,2,2,,False,False,False,[],[],[],[],[],[],train
6424,16,39,85,1,2,5,,False,False,False,[],[],[],[],[],[],train
6425,16,50,62,1,3,4,,False,False,False,[],[],[],[],[],[],train
6426,16,38,44,1,2,3,,False,False,False,[],[],[],[],[],[],train
6427,16,41,80,1,2,4,,False,False,False,[],[],[],[],[],[],train
6428,16,26,46,1,3,3,,False,False,False,[],[],[],[],[],[],train
6429,16,48,70,1,2,5,,False,False,False,[],[],[],[],[],[],train
6430,16,48,53,1,3,4,,False,False,False,[],[],[],[],[],[],train
6431,16,49,52,1,4,3,,False,False,False,[],[],[],[],[],[],train
6432,16,41,69,1,2,3,,False,False,False,[],[],[],[],[],[],train
6433,16,29,64,1,3,5,,False,False,False,[],[],[],[],[],[],train
6434,16,31,62,1,2,5,,False,False,False,[],[],[],[],[],[],train
6435,16,40,41,1,2,2,,False,False,False,[],[],[],[],[],[],train
6436,16,41,52,1,2,2,,False,False,False,[],[],[],[],[],[],train
6437,16,47,59,1,3,4,,False,False,False,[],[],[],[],[],[],train
6438,16,34,69,1,2,4,,False,False,False,[],[],[],[],[],[],train
6439,16,35,50,1,2,4,,False,False,False,[],[],[],[],[],[],train
6440,16,37,46,1,2,4,,False,False,False,[],[],[],[],[],[],train
6441,16,40,58,1,2,3,,False,False,False,[],[],[],[],[],[],train
6442,16,25,48,1,2,4,,False,False,False,[],[],[],[],[],[],train
6443,16,46,78,1,3,5,,False,False,False,[],[],[],[],[],[],train
6444,16,53,63,1,3,4,,False,False,False,[],[],[],[],[],[],train
6445,16,39,64,1,3,4,,False,False,False,[],[],[],[],[],[],train
6446,16,33,52,1,2,3,,False,False,False,[],[],[],[],[],[],train
6447,16,35,103,1,3,5,,False,False,False,[],[],[],[],[],[],train
6448,16,28,76,1,3,5,,False,False,False,[],[],[],[],[],[],train
6449,16,38,63,1,2,5,,False,False,False,[],[],[],[],[],[],train
6450,16,46,72,1,3,4,,False,False,False,[],[],[],[],[],[],train
6451,16,58,85,1,3,6,,False,False,False,[],[],[],[],[],[],train
6452,16,41,65,1,3,4,,False,False,False,[],[],[],[],[],[],train
